,p.val,q.val,set.size
HP_NEOPLASM_OF_STRIATED_MUSCLE,0.280217763685383,0.973915033168912,23
HP_HYPOPLASTIC_LABIA_MINORA,0.280229954901972,0.973915033168912,21
MIR30B_3P,0.280235275254832,0.973915033168912,143
MIR3689A_3P_MIR3689B_3P_MIR3689C,0.280235275254832,0.973915033168912,143
GO_OXIDATIVE_DEMETHYLATION,0.280268211756855,0.973915033168912,13
GO_MONOSACCHARIDE_CATABOLIC_PROCESS,0.280270630124087,0.973915033168912,60
GO_PRIMARY_ALCOHOL_METABOLIC_PROCESS,0.280283440120951,0.973915033168912,70
HP_ABNORMAL_ENERGY_EXPENDITURE,0.280298147050273,0.973915033168912,7
CAVIN1_TARGET_GENES,0.28035595873646,0.973915033168912,72
GO_DNA_N_GLYCOSYLASE_ACTIVITY,0.280366989565093,0.973915033168912,13
NIKOLSKY_BREAST_CANCER_17P11_AMPLICON,0.280410333458425,0.973915033168912,6
MIR6794_5P,0.280428852516614,0.973915033168912,76
GSE4984_GALECTIN1_VS_VEHICLE_CTRL_TREATED_DC_DN,0.280433643643688,0.973915033168912,182
GO_CAMP_BIOSYNTHETIC_PROCESS,0.280477727291863,0.973915033168912,8
GO_ADENYLATE_CYCLASE_ACTIVITY,0.280477727291863,0.973915033168912,8
GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.280537784480772,0.973915033168912,18
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN,0.280625005792276,0.973915033168912,183
GO_INORGANIC_ANION_TRANSPORT,0.280677478795102,0.973915033168912,118
REACTOME_GALACTOSE_CATABOLISM,0.280702510690318,0.973915033168912,5
GO_SULFURTRANSFERASE_ACTIVITY,0.280727683095642,0.973915033168912,10
HP_SMALL_EARLOBE,0.280766649064153,0.973915033168912,17
GO_OLIGOPEPTIDE_BINDING,0.280776191611268,0.973915033168912,12
GO_FAT_CELL_PROLIFERATION,0.280792223695931,0.973915033168912,7
PID_HEDGEHOG_2PATHWAY,0.280800552097284,0.973915033168912,16
GO_PTERIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.280813432392055,0.973915033168912,15
HP_PSEUDOBULBAR_SIGNS,0.280830912858337,0.973915033168912,24
GO_OXIDATIVE_PHOSPHORYLATION,0.28084096803588,0.973915033168912,140
GO_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS,0.280913783147401,0.973915033168912,18
GO_REGULATION_OF_LIPOPHAGY,0.28094211513202,0.973915033168912,5
GO_CELLULAR_RESPONSE_TO_LEUCINE,0.280954738263752,0.973915033168912,10
ALPHACP1_01,0.280996826536561,0.973915033168912,217
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.280999421813307,0.973915033168912,12
GO_LINOLEIC_ACID_METABOLIC_PROCESS,0.281048959249043,0.973915033168912,19
GSE40274_CTRL_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN,0.281266962052043,0.973915033168912,116
MIR24_3P,0.281333314880357,0.973915033168912,244
HP_ABNORMAL_POSTERIOR_SEGMENT_IMAGING,0.281360459297526,0.973915033168912,10
MIR4291,0.281381440509083,0.973915033168912,328
MORF_LTK,0.281478678314098,0.973915033168912,114
HP_URINARY_URGENCY,0.281484345916,0.973915033168912,36
HP_HYPERECHOGENIC_KIDNEYS,0.281510673516199,0.973915033168912,10
GO_FOUR_WAY_JUNCTION_HELICASE_ACTIVITY,0.281530657183667,0.973915033168912,6
WP_AFLATOXIN_B1_METABOLISM,0.281556724282898,0.973915033168912,3
GO_ORIGIN_RECOGNITION_COMPLEX,0.281579519928107,0.973915033168912,9
GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_DN,0.281667047362602,0.973915033168912,186
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN,0.281688949441161,0.973915033168912,115
GSE40273_EOS_KO_VS_WT_TREG_DN,0.28172111844777,0.973915033168912,182
GO_TRYPTOPHAN_TRANSPORT,0.281745114413482,0.973915033168912,5
GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_DN,0.281745265611998,0.973915033168912,178
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.281747109192935,0.973915033168912,130
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_DN,0.281773502601534,0.973915033168912,183
MENSE_HYPOXIA_UP,0.281831389616602,0.973915033168912,94
MIR4274,0.281837883869689,0.973915033168912,55
GO_VITAMIN_D_RECEPTOR_BINDING,0.281852440510914,0.973915033168912,15
GO_WATER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.281973680029339,0.973915033168912,8
HP_DECREASED_METHYLCOBALAMIN,0.281989110376232,0.973915033168912,8
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_VISCERAL_ADIPOSE_TISSUE_DN,0.282019412589505,0.973915033168912,180
GO_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY,0.282038403061648,0.973915033168912,16
MIR6890_3P,0.282241805438506,0.973915033168912,74
GO_INTERFERON_RECEPTOR_ACTIVITY,0.282263663944753,0.973915033168912,5
MIR1178_3P,0.282264972863961,0.973915033168912,79
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP,0.282275097038699,0.973915033168912,142
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP,0.282299920644563,0.973915033168912,175
MIR6815_3P,0.282301785850394,0.973915033168912,182
GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_DN,0.282334395302191,0.973915033168912,189
GSE45365_BCELL_VS_CD8_TCELL_UP,0.282366495877281,0.973915033168912,121
NFE2L3_TARGET_GENES,0.282389281287203,0.973915033168912,11
GO_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.282400216160133,0.973915033168912,107
HP_DEEP_VENOUS_THROMBOSIS,0.282423130213587,0.973915033168912,12
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN,0.282449422980737,0.973915033168912,92
GO_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY,0.282485130798258,0.973915033168912,6
GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY,0.282536888297421,0.973915033168912,113
CUI_TCF21_TARGETS_2_UP,0.282538678555163,0.973915033168912,393
HP_RECURRENT_OTITIS_MEDIA,0.282552646860207,0.973915033168912,79
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP,0.282577418828753,0.973915033168912,166
REACTOME_DISEASES_OF_METABOLISM,0.282597561543521,0.973915033168912,195
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN,0.282615845204477,0.973915033168912,145
MODULE_396,0.282664600602669,0.973915033168912,6
GO_BENZODIAZEPINE_RECEPTOR_BINDING,0.282720607175125,0.973915033168912,2
GO_NUCLEOLUS_ORGANIZATION,0.282721459237318,0.973915033168912,6
HP_KETOACIDOSIS,0.282729032700788,0.973915033168912,16
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP,0.282753301621677,0.973915033168912,190
HP_PROXIMAL_SYMPHALANGISM,0.282757346142694,0.973915033168912,3
GSE5960_TH1_VS_ANERGIC_TH1_DN,0.282778901459343,0.973915033168912,184
REACTOME_METHYLATION,0.282852098427494,0.973915033168912,13
MIR370_3P,0.282876208450601,0.973915033168912,84
MIR522_3P,0.282921851576892,0.973915033168912,164
chr2q13,0.282963250521541,0.973915033168912,31
KEGG_RNA_POLYMERASE,0.283019196366895,0.973915033168912,29
MIR548BC,0.283069397829478,0.973915033168912,438
GO_B_CELL_CHEMOTAXIS,0.283082083316033,0.973915033168912,5
GO_NUCLEUS_LOCALIZATION,0.283102023929081,0.973915033168912,27
HP_DECREASED_LACRIMATION,0.283117599630141,0.973915033168912,14
MIR4768_5P,0.283204478561647,0.973915033168912,271
GO_SWR1_COMPLEX,0.283229757590545,0.973915033168912,12
GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS,0.2832840302957,0.973915033168912,384
HP_ABNORMAL_C_PEPTIDE_LEVEL,0.283319957407279,0.973915033168912,9
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY3_DN,0.283333387567284,0.973915033168912,179
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,0.283360727020926,0.973915033168912,5
GO_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS,0.28336100339993,0.973915033168912,8
GO_VESICLE_UNCOATING,0.283371785009542,0.973915033168912,6
GO_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION,0.283444007505276,0.973915033168912,3
GO_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.283453887603606,0.973915033168912,95
HP_HYPOPLASTIC_FEMALE_EXTERNAL_GENITALIA,0.283454906203938,0.973915033168912,50
GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP,0.283510788762787,0.973915033168912,177
HP_FATIGABLE_WEAKNESS_OF_SWALLOWING_MUSCLES,0.283516967953138,0.973915033168912,36
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,0.283605821683538,0.973915033168912,46
GO_NEGATIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.283606902118484,0.973915033168912,4
HP_SENSORY_ATAXIA,0.283627813319338,0.973915033168912,9
HP_CEREBRAL_HYPOMYELINATION,0.283646148847646,0.973915033168912,29
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY,0.283655690065658,0.973915033168912,35
HP_CRYPTORCHIDISM,0.283753210291865,0.973915033168912,553
chr2q12,0.283798175935669,0.973915033168912,20
HU_FETAL_RETINA_RPC,0.283802660522024,0.973915033168912,94
HP_NEOPLASM_OF_THE_LARGE_INTESTINE,0.283836923055811,0.973915033168912,80
HP_INTELLECTUAL_DISABILITY_PROFOUND,0.283870638823454,0.973915033168912,101
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS,0.283911990413647,0.973915033168912,45
MIR4713_5P,0.283913978375245,0.973915033168912,130
GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_III_PROMOTER,0.283924617528068,0.973915033168912,8
GSE15659_RESTING_VS_ACTIVATED_TREG_DN,0.283942032284024,0.973915033168912,173
HP_HYPOINSULINEMIA,0.283965684127598,0.973915033168912,9
GO_NEGATIVE_REGULATION_OF_FERTILIZATION,0.283989450990933,0.973915033168912,3
GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE,0.284087368634529,0.973915033168912,20
GO_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY,0.28410148347158,0.973915033168912,13
GO_COPPER_ION_HOMEOSTASIS,0.284153344468535,0.973915033168912,16
HP_HYPERPIGMENTATION_IN_SUN_EXPOSED_AREAS,0.284190682051273,0.973915033168912,6
REACTOME_TRAIL_SIGNALING,0.284330648294712,0.973915033168912,8
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.284335814520142,0.973915033168912,18
GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_DN,0.2843610949372,0.973915033168912,187
GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP,0.284364949447793,0.973915033168912,175
GO_GTPASE_ACTIVITY,0.284388619684216,0.973915033168912,279
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP,0.284390241442274,0.973915033168912,48
HP_POLLAKISURIA,0.284547856548264,0.973915033168912,6
GO_POLYSACCHARIDE_CATABOLIC_PROCESS,0.284550867511396,0.973915033168912,22
GO_CELLULAR_POLYSACCHARIDE_CATABOLIC_PROCESS,0.284550867511396,0.973915033168912,22
GO_HORMONE_CATABOLIC_PROCESS,0.284581125538749,0.973915033168912,7
MODULE_318,0.284607308696404,0.973915033168912,27
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS,0.284610525765757,0.973915033168912,3
HP_ABNORMALITY_OF_THE_ADRENAL_GLANDS,0.284706991590744,0.973915033168912,150
GO_CARBOHYDRATE_PROTON_SYMPORTER_ACTIVITY,0.284707745932749,0.973915033168912,6
GO_SERINE_TYPE_EXOPEPTIDASE_ACTIVITY,0.284735197441158,0.973915033168912,9
GSE17721_LPS_VS_CPG_24H_BMDC_UP,0.284773134627512,0.973915033168912,166
HP_HALLUCINATIONS,0.284873112088305,0.973915033168912,116
MORF_UNG,0.284983256153526,0.973915033168912,76
GO_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,0.284991542388968,0.973915033168912,33
GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_DN,0.285133785328327,0.973915033168912,185
GSE7831_1H_VS_4H_CPG_STIM_PDC_UP,0.285145446363266,0.973915033168912,185
GO_FOREBRAIN_NEURON_FATE_COMMITMENT,0.285166761006003,0.973915033168912,4
HP_ODONTOGENIC_NEOPLASM,0.285203209631613,0.973915033168912,7
HP_RHEUMATOID_FACTOR_POSITIVE,0.285234765643143,0.973915033168912,5
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP,0.285257888789083,0.973915033168912,162
HP_MORPHOLOGICAL_ABNORMALITY_OF_THE_PYRAMIDAL_TRACT,0.285352334043765,0.973915033168912,53
HP_WIDE_NASAL_BASE,0.285369954597327,0.973915033168912,10
GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_2H_DN,0.28538336813984,0.973915033168912,186
GSE22886_UNSTIM_VS_STIM_MEMORY_TCELL_UP,0.285412071576709,0.973915033168912,173
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP,0.285626239694031,0.973915033168912,144
ZHANG_RESPONSE_TO_CANTHARIDIN_DN,0.285662214267847,0.973915033168912,65
GSE25677_MPL_VS_MPL_AND_R848_STIM_BCELL_UP,0.285716706105287,0.973915033168912,143
TOMIDA_LUNG_CANCER_POOR_SURVIVAL,0.285841939500189,0.973915033168912,5
HP_VITREOUS_HEMORRHAGE,0.285870612409035,0.973915033168912,10
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,0.2858918370245,0.973915033168912,14
GO_NUCLEAR_EXPORT,0.285912353628631,0.973915033168912,195
GO_DNA_METHYLTRANSFERASE_ACTIVITY,0.285934584226156,0.973915033168912,6
MIR338_5P,0.285946285517848,0.973915033168912,420
HP_LUMBAR_SCOLIOSIS,0.286025898052142,0.973915033168912,6
GO_NAD_P_PLUS_PROTEIN_ARGININE_ADP_RIBOSYLTRANSFERASE_ACTIVITY,0.286027603773398,0.973915033168912,3
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D,0.28611284075575,0.973915033168912,205
WP_NAD_METABOLISM,0.286122759131028,0.973915033168912,16
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN,0.286166089825218,0.973915033168912,196
MCCABE_BOUND_BY_HOXC6,0.286171521992265,0.973915033168912,342
GO_CELLULAR_METABOLIC_COMPOUND_SALVAGE,0.286190278062299,0.973915033168912,31
BUFFA_HYPOXIA_METAGENE,0.286249974779703,0.973915033168912,50
HP_HYPERGLYCINURIA,0.28628968768003,0.973915033168912,11
XU_HGF_TARGETS_INDUCED_BY_AKT1_48HR_DN,0.286327120431535,0.973915033168912,22
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW,0.286330578413779,0.973915033168912,24
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.286365362338099,0.973915033168912,27
GO_PHOSPHORYLATED_CARBOHYDRATE_DEPHOSPHORYLATION,0.286425934856975,0.973915033168912,15
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,0.286475412771953,0.973915033168912,28
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.286492026406109,0.973915033168912,24
GO_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT,0.286517139971116,0.973915033168912,6
CHAF1A_TARGET_GENES,0.286532423667696,0.973915033168912,87
BIOCARTA_EEA1_PATHWAY,0.286539844058038,0.973915033168912,7
GO_HISTONE_H2A_ACETYLATION,0.286647878104262,0.973915033168912,17
SU_THYMUS,0.286674839007573,0.973915033168912,9
MODULE_537,0.286691943631739,0.973915033168912,14
GO_RESPONSE_TO_UV_C,0.286716578658539,0.973915033168912,16
PID_FOXM1_PATHWAY,0.286744952902643,0.973915033168912,36
KAUFFMANN_MELANOMA_RELAPSE_DN,0.286793165043043,0.973915033168912,6
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN,0.286807850305,0.973915033168912,187
MIR6770_3P,0.286824022209067,0.973915033168912,4
GSE17186_BLOOD_VS_CORD_BLOOD_NAIVE_BCELL_DN,0.286839960068705,0.973915033168912,180
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP,0.286849224945805,0.973915033168912,189
WP_NUCLEOTIDE_GPCRS,0.286856892169041,0.973915033168912,8
GO_ORGANOPHOSPHATE_CATABOLIC_PROCESS,0.286954432209078,0.973915033168912,123
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP,0.286958430137079,0.973915033168912,191
GO_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,0.287008243149515,0.973915033168912,17
GO_LATE_ENDOSOME,0.28707079527703,0.973915033168912,248
GSE5589_LPS_VS_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP,0.287072993094032,0.973915033168912,172
GO_RETINOL_DEHYDROGENASE_ACTIVITY,0.28708184496416,0.973915033168912,11
WP_GAMMAGLUTAMYL_CYCLE_FOR_THE_BIOSYNTHESIS_AND_DEGRADATION_OF_GLUTATHIONE_INCLUDING_DISEASES,0.287091080200071,0.973915033168912,7
GO_WATER_HOMEOSTASIS,0.287123142538805,0.973915033168912,57
WP_HIPPOYAP_SIGNALING_PATHWAY,0.287124940598259,0.973915033168912,23
HP_SPASTIC_ATAXIA,0.287130555094717,0.973915033168912,12
HP_DIFFUSE_CEREBELLAR_ATROPHY,0.287141262838726,0.973915033168912,16
HP_INTERICTAL_EEG_ABNORMALITY,0.287158249187002,0.973915033168912,197
GO_APICAL_JUNCTION_COMPLEX,0.287223405263255,0.973915033168912,125
GSE19374_UNINF_VS_LISTERIA_INFECTED_MACROPHAGE_DN,0.287281489464015,0.973915033168912,164
GO_FOLIC_ACID_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,0.287314962533586,0.973915033168912,10
GO_ACYLGLYCEROL_LIPASE_ACTIVITY,0.287361291675015,0.973915033168912,12
GO_HISTONE_H3_K9_MODIFICATION,0.287371261449917,0.973915033168912,41
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY15_EFFECTOR_CD8_TCELL_DN,0.287382934290756,0.973915033168912,138
MIR383_3P,0.287438854581196,0.973915033168912,110
HP_OPSOCLONUS,0.28745562645909,0.973915033168912,4
KIM_TIAL1_TARGETS,0.287472341329338,0.973915033168912,29
GSE37532_WT_VS_PPARG_KO_LN_TCONV_UP,0.287531720010917,0.973915033168912,175
GO_INOSITOL_HEXAKISPHOSPHATE_5_KINASE_ACTIVITY,0.287581038856779,0.973915033168912,4
GO_NEGATIVE_REGULATION_OF_TELOMERE_CAPPING,0.28758502064692,0.973915033168912,8
GO_OXIDOREDUCTASE_COMPLEX,0.287611427705579,0.973915033168912,104
WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,0.28765876719505,0.973915033168912,11
HP_GENERALIZED_DYSTONIA,0.287686936259825,0.973915033168912,10
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_DN,0.287759797205979,0.973915033168912,159
HP_INCREASED_SERUM_PYRUVATE,0.28784872497455,0.973915033168912,48
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.287884790162983,0.973915033168912,7
HP_ATROPHY_DEGENERATION_AFFECTING_THE_BRAINSTEM,0.287904294694408,0.973915033168912,22
GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION,0.28793212190223,0.973915033168912,15
GO_CARDIOLIPIN_BIOSYNTHETIC_PROCESS,0.28794470047889,0.973915033168912,8
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN,0.287950343532913,0.973915033168912,135
HP_SPLIT_NAIL,0.287984206662193,0.973915033168912,9
GO_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION,0.288008254330261,0.973915033168912,8
GO_HISTONE_H4_R3_METHYLATION,0.288026687972747,0.973915033168912,6
PURBEY_TARGETS_OF_CTBP1_AND_SATB1_DN,0.288049892402095,0.973915033168912,138
GSE4590_SMALL_VS_LARGE_PRE_BCELL_DN,0.288053467993045,0.973915033168912,135
HP_ROTARY_NYSTAGMUS,0.288114253690916,0.973915033168912,8
WP_PARKINSONS_DISEASE_PATHWAY,0.288131418140377,0.973915033168912,36
GO_T_HELPER_CELL_LINEAGE_COMMITMENT,0.288153255204968,0.973915033168912,7
HP_ABNORMAL_NEURAL_TUBE_MORPHOLOGY,0.288162805500745,0.973915033168912,146
MIR6819_5P,0.288174076090979,0.973915033168912,67
HP_ATTENUATION_OF_RETINAL_BLOOD_VESSELS,0.288178329166631,0.973915033168912,25
GSE2585_THYMIC_DC_VS_THYMIC_MACROPHAGE_UP,0.288192053173782,0.973915033168912,155
GO_REGULATION_OF_DNA_DUPLEX_UNWINDING,0.288233740675051,0.973915033168912,6
HP_PERIPHERAL_NEUROPATHY,0.288288540782296,0.973915033168912,502
HP_ABNORMAL_RIB_OSSIFICATION,0.288294633641711,0.973915033168912,6
GO_HEME_TRANSPORT,0.288312382885157,0.973915033168912,9
GO_HEME_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.288312382885157,0.973915033168912,9
HP_GENERALIZED_HYPOPIGMENTATION,0.288396423183813,0.973915033168912,27
HP_VELOPHARYNGEAL_INSUFFICIENCY,0.28842959898313,0.973915033168912,21
MIR7160_5P,0.288461317912664,0.973915033168912,162
GO_PANTOTHENATE_METABOLIC_PROCESS,0.288481750059723,0.973915033168912,6
GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,0.28850879394105,0.973915033168912,9
HP_DILATATED_INTERNAL_AUDITORY_CANAL,0.288517586512527,0.973915033168912,3
HP_SUPRANUCLEAR_GAZE_PALSY,0.288552606180421,0.973915033168912,33
MIR548AH_5P,0.288608557791772,0.973915033168912,311
GSE17721_CTRL_VS_POLYIC_8H_BMDC_DN,0.288636568261168,0.973915033168912,167
GO_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY,0.28867048896805,0.973915033168912,6
GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_DN,0.28868709635904,0.973915033168912,189
HP_RESPIRATORY_TRACT_INFECTION,0.288725173155224,0.973915033168912,413
GO_OOGENESIS,0.288753724050386,0.973915033168912,71
BASSO_HAIRY_CELL_LEUKEMIA_DN,0.288760031317402,0.973915033168912,5
GSE24972_WT_VS_IRF8_KO_MARGINAL_ZONE_SPLEEN_BCELL_DN,0.28884594319537,0.973915033168912,121
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP,0.28889903693129,0.973915033168912,171
GO_BRAIN_MORPHOGENESIS,0.2889328686522,0.973915033168912,24
KEGG_PROTEIN_EXPORT,0.288995380294842,0.973915033168912,24
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN,0.289037752756023,0.973915033168912,115
GSE22886_CTRL_VS_LPS_24H_DC_UP,0.289090970171999,0.973915033168912,187
HP_TUBULOINTERSTITIAL_NEPHRITIS,0.289094985205153,0.973915033168912,18
GO_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.289099858541842,0.973915033168912,5
MIR4499,0.289111303864317,0.973915033168912,92
GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_DN,0.289127204858145,0.973915033168912,116
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP,0.289133207808558,0.973915033168912,185
HP_PELVIC_KIDNEY,0.289136665948847,0.973915033168912,14
GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP,0.289182920067768,0.973915033168912,182
HP_RETINAL_NEOVASCULARIZATION,0.289194047154339,0.973915033168912,4
YAMASHITA_LIVER_CANCER_STEM_CELL_DN,0.28919799198925,0.973915033168912,42
ARNT_02,0.289206549786762,0.973915033168912,237
GO_STRESS_GRANULE_DISASSEMBLY,0.289245771033937,0.973915033168912,5
chr11p13,0.289284728296824,0.973915033168912,32
GO_COMPLEMENT_COMPONENT_C1Q_COMPLEX_BINDING,0.289302400004811,0.973915033168912,5
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP,0.28931153404874,0.973915033168912,188
GO_PROCOLLAGEN_PROLINE_4_DIOXYGENASE_ACTIVITY,0.289412780516707,0.973915033168912,5
GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY,0.289464268497324,0.973915033168912,398
GO_SECRETION_BY_TISSUE,0.289540688615852,0.973915033168912,28
HP_HYPERMETRIC_SACCADES,0.289646496156808,0.973915033168912,6
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_UP,0.289670028920761,0.973915033168912,170
GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.289686761141382,0.973915033168912,39
GSE43863_NAIVE_VS_LY6C_LOW_CXCR5NEG_CD4_EFF_TCELL_D6_LCMV_UP,0.289692967313353,0.973915033168912,127
GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP,0.2897903253947,0.973915033168912,179
GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.289821322176072,0.973915033168912,36
GO_HISTONE_H3_K36_METHYLATION,0.289927398845879,0.973915033168912,14
GO_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION,0.289958604697116,0.973915033168912,6
MEINHOLD_OVARIAN_CANCER_LOW_GRADE_DN,0.289982135554606,0.973915033168912,19
REACTOME_COENZYME_A_BIOSYNTHESIS,0.290001317465709,0.973915033168912,8
GO_HYDROGEN_SULFIDE_BIOSYNTHETIC_PROCESS,0.290029897406056,0.973915033168912,5
MIR328_5P,0.290041396258023,0.973915033168912,48
HP_CENTRAL_SCOTOMA,0.290081875138825,0.973915033168912,33
HP_PAIN_INSENSITIVITY,0.290085584399802,0.973915033168912,8
GSE20366_TREG_VS_NAIVE_CD4_TCELL_DN,0.290125813485662,0.973915033168912,153
MIR12114,0.290176335017951,0.973915033168912,34
GO_GATOR1_COMPLEX,0.29024881617073,0.973915033168912,6
GO_POSITIVE_REGULATION_OF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY,0.290250557314914,0.973915033168912,4
GO_INTERLEUKIN_1_BINDING,0.29027562155573,0.973915033168912,7
ESC_V6.5_UP_EARLY.V1_UP,0.290284330996116,0.973915033168912,134
chr16p12,0.290287042025496,0.973915033168912,90
